# rmse: 0.07496 eV/angs   mae: 0.05616 eV/angs
#  True Forces           Predicted Forces
   0.34311679959326002454     0.45708999999999999631
   1.94470976569930997790     1.85657999999999989704
  -1.10328037964430003548    -0.98435799999999995524
  -0.93112055471842003485    -0.88855899999999998773
  -0.14475927396721999241    -0.17051199999999999690
  -1.22033479813007006420    -1.04808900000000004837
  -0.38010383522362001241    -0.32639699999999999269
   0.16671502082451999938     0.27472800000000002774
  -0.39237396944960001299    -0.50591500000000000359
   0.47752329087431999444     0.51715800000000000658
  -0.78369554843708000291    -0.76637399999999999967
   1.24193655148175996494     1.29041199999999989245
  -2.75736244770549987493    -2.65233100000000021623
   1.32147904176862995840     1.20501100000000005430
   3.89007268394794980537     3.90015100000000014546
  -0.19368052729376999954    -0.14492499999999999827
   1.30502230570827992828     1.48412300000000008104
   0.23444865096885000866     0.31536599999999997967
   0.49615810380010999525     0.42769099999999998785
  -0.25008292037649998418    -0.35621799999999997910
   1.01724903644117992130     1.01806799999999997297
   0.82338984145153004679     0.70465400000000000258
  -0.83152797692484003989    -0.87074099999999998722
  -1.34988695167180994261    -1.21246100000000001096
  -1.22070360069613004228    -1.17607799999999995677
  -0.58845232493678001351    -0.66208199999999994834
   0.00939289361251000043    -0.00993899999999999992
  -1.64871820612909991688    -1.99201000000000005841
   1.47158046810923992531     1.37648199999999998333
  -1.84434562614919994594    -2.16354999999999986215
   0.60546906792173005307     0.74988100000000001977
  -0.20838567014904998964    -0.32664599999999999191
  -2.00403623603877001358    -2.01912000000000002586
  -0.67682012898581001004    -0.49118600000000001149
   1.93306026370654993052     1.99751199999999995427
   0.30352780156638997644     0.36698300000000000365
   1.08211031149429004472     1.15506599999999992612
   0.30048602335598001423     0.28954999999999997407
   1.35984547862811000485     1.34199399999999990918
   0.13256020430236001295     0.20391899999999998916
  -0.76891055377334005527    -0.70104400000000000048
  -0.64942331569055000706    -0.63280800000000003713
  -1.14467785684325007445    -1.17345100000000002183
   0.05952282434622999802    -0.11203499999999999570
   0.50652945796848003468     0.52868199999999998528
   0.24184639147941999759     0.14682100000000000706
  -1.43465852551649009072    -1.67402800000000007152
  -0.31349318346445997907    -0.33722600000000002574
  -0.63968552803176004229    -0.73962700000000003442
  -1.32836258724079003812    -1.42917800000000005944
  -0.58577636249663000978    -0.54344300000000000939
   1.06120861504364993877     1.01196799999999997866
   0.50410868770848005216     0.49810300000000001797
  -1.25004702359010000379    -1.37920299999999995677
  -2.24614582974073995203    -2.07641600000000003945
  -0.74819590908168998045    -0.76935399999999998233
  -0.19781233867788999836    -0.17583699999999999330
  -0.12714678273526000551     0.04372399999999999898
   2.01525382405062991609     2.22783499999999978769
  -0.63164648685072999346    -0.63592199999999998727
   0.42142197091430000366     0.44262499999999999067
   0.89648281221676995312     1.04375700000000004586
   0.62388715947387995975     0.61417200000000005122
  -2.15908201027799018235    -2.11198100000000010823
  -0.13419514843583998931    -0.07276699999999999835
   0.97672988239987001968     0.90328100000000000058
  -1.11640256891266997918    -1.17109899999999989006
   0.84232738225004000210     0.81930899999999995398
  -0.77253552919681001132    -0.58590900000000001313
   3.01886403754800980437     3.00372199999999978104
  -3.61925481224370004796    -3.67910000000000003695
  -2.75452137744286007504    -2.96340899999999995984
  -0.07690524608318000110    -0.08253499999999999726
   0.65460974261204996072     0.64202400000000003910
   1.31502238487352007823     1.72268400000000010408
  -0.49307446239143998268    -0.61276600000000003288
  -1.60584000305193996816    -1.77855099999999999305
   1.10135596442798999739     1.07117700000000004579
   0.19100964616617999159     0.29373399999999999510
   0.40946451984873000196     0.38055499999999997662
   1.08503419976498993726     1.03917299999999990234
   0.83157816491122005242     0.92638799999999998924
  -0.54443096518389000327    -0.33777800000000002267
   0.19117312279806000785     0.29692299999999999249
  -1.46018599966357998099    -1.34553499999999992554
   2.53135440589475013695     2.75470000000000014850
   0.46313524237074998879     0.52433099999999999152
   1.38295633090512004593     1.34532500000000010409
  -0.84063305932341003679    -0.83760800000000001919
  -0.06704005424865000506    -0.10697800000000000364
   2.93047282018449983809     2.82904599999999994964
   0.41778381012521997873     0.19070999999999999064
  -0.13849083284197999388    -0.12888900000000000357
   0.06064094600008999858     0.07558399999999999841
  -2.50203806897985003843    -2.57990399999999997505
   0.13462565339992998981     0.14813699999999999091
   0.76047432607617004852     0.49986999999999998101
   0.60043715221877003163     0.45374399999999998068
